id_record,sequence_name,body_part,activity,timestamp,date,coord_x,coord_y,coord_z
6042,A02,020-000-032-221,sitting,633790230310602071,27.05.2009 14:10:31:060,2.400692939758301,1.09357488155365,0.6142021417617798
6043,A02,010-000-024-033,sitting,633790230310872366,27.05.2009 14:10:31:087,2.9220407009124756,1.131809115409851,0.3787878453731537
6044,A02,010-000-030-096,sitting,633790230311142665,27.05.2009 14:10:31:113,2.9104459285736084,1.2811791896820068,0.29557812213897705
6045,A02,020-000-033-111,sitting,633790230311412957,27.05.2009 14:10:31:140,2.2353529930114746,1.4080591201782227,0.7666348218917847
6046,A02,020-000-032-221,sitting,633790230311683252,27.05.2009 14:10:31:167,2.340573310852051,1.045184850692749,0.5909707546234131
6047,A02,010-000-024-033,sitting,633790230311953551,27.05.2009 14:10:31:197,3.0186922550201416,0.966988742351532,0.3175413906574249
6048,A02,020-000-033-111,sitting,633790230312494138,27.05.2009 14:10:31:250,2.2209513187408447,1.3324053287506104,0.7560389637947083
6049,A02,020-000-032-221,sitting,633790230312764433,27.05.2009 14:10:31:277,2.438633441925049,1.238166093826294,0.7402248978614807
6050,A02,010-000-024-033,sitting,633790230313034725,27.05.2009 14:10:31:303,3.018158197402954,0.9565473198890686,0.31771939992904663
6051,A02,010-000-030-096,sitting,633790230313305015,27.05.2009 14:10:31:330,2.741642475128174,1.1906397342681885,0.10115628689527512
6052,A02,020-000-033-111,sitting,633790230313575307,27.05.2009 14:10:31:357,2.2532155513763428,1.4348691701889038,0.7436200976371765
6053,A02,020-000-032-221,sitting,633790230313845603,27.05.2009 14:10:31:383,2.3816397190093994,1.1312016248703003,0.6832566857337952
6054,A02,010-000-024-033,sitting,633790230314115898,27.05.2009 14:10:31:410,2.9951844215393066,0.9952824711799622,0.39949455857276917
6055,A02,020-000-033-111,sitting,633790230314656483,27.05.2009 14:10:31:467,2.20129656791687,1.3050214052200317,0.773540735244751
6056,A02,020-000-032-221,sitting,633790230314926779,27.05.2009 14:10:31:493,2.389906406402588,0.9380408525466919,0.6037909388542175
6057,A02,010-000-024-033,sitting,633790230315197070,27.05.2009 14:10:31:520,3.020112991333008,1.0631957054138184,0.41586312651634216
6058,A02,010-000-030-096,sitting,633790230315467363,27.05.2009 14:10:31:547,2.7974226474761963,1.2095214128494263,0.0671750009059906
6059,A02,020-000-033-111,sitting,633790230315737661,27.05.2009 14:10:31:573,2.179107904434204,1.2745283842086792,0.7858057618141174
6060,A02,020-000-032-221,sitting,633790230316007951,27.05.2009 14:10:31:600,2.423752784729004,1.216294765472412,0.6208722591400146
6061,A02,010-000-024-033,sitting,633790230316278243,27.05.2009 14:10:31:627,3.0085809230804443,1.0119168758392334,0.395792156457901
6062,A02,020-000-033-111,sitting,633790230316818824,27.05.2009 14:10:31:683,2.0824148654937744,1.1147159337997437,0.7486174702644348
6063,A02,020-000-032-221,sitting,633790230317089120,27.05.2009 14:10:31:710,2.380516290664673,0.9289109706878662,0.4601013958454132
6064,A02,010-000-024-033,sitting,633790230317359417,27.05.2009 14:10:31:737,3.0765719413757324,1.0698142051696777,0.4022822976112366
6065,A02,020-000-033-111,sitting,633790230317900004,27.05.2009 14:10:31:790,2.229508876800537,1.317155122756958,0.820916473865509
6066,A02,020-000-032-221,sitting,633790230318170302,27.05.2009 14:10:31:817,2.3368072509765625,1.0071550607681274,0.5144460797309875
6067,A02,010-000-024-033,sitting,633790230318440599,27.05.2009 14:10:31:843,3.017780303955078,0.9907262921333313,0.37227582931518555
6068,A02,020-000-033-111,sitting,633790230318981185,27.05.2009 14:10:31:897,2.2782797813415527,1.4085774421691895,0.725936233997345
6069,A02,020-000-032-221,sitting,633790230319251481,27.05.2009 14:10:31:927,2.442425012588501,1.1768083572387695,0.5817869901657104
6070,A02,010-000-024-033,sitting,633790230319521772,27.05.2009 14:10:31:953,2.9944400787353516,0.9895581007003784,0.33934473991394043
6071,A02,010-000-030-096,sitting,633790230319792063,27.05.2009 14:10:31:980,2.8478593826293945,1.1200354099273682,-0.003670722246170044
6072,A02,020-000-033-111,sitting,633790230320062354,27.05.2009 14:10:32:007,2.218111276626587,1.3283811807632446,0.8049211502075195
6073,A02,020-000-032-221,sitting,633790230320332649,27.05.2009 14:10:32:033,2.399435520172119,1.1324199438095093,0.6403721570968628
6074,A02,010-000-024-033,sitting,633790230320602943,27.05.2009 14:10:32:060,2.9961986541748047,0.9890236258506775,0.3394889235496521
6075,A02,020-000-033-111,sitting,633790230321143524,27.05.2009 14:10:32:113,2.2107834815979004,1.3191646337509155,0.7416147589683533
6076,A02,020-000-032-221,sitting,633790230321413814,27.05.2009 14:10:32:140,2.3931305408477783,1.082755208015442,0.6521207094192505
6077,A02,010-000-024-033,sitting,633790230321684106,27.05.2009 14:10:32:170,3.0087575912475586,1.0040886402130127,0.368518590927124
6078,A02,010-000-030-096,sitting,633790230321954405,27.05.2009 14:10:32:197,2.835599422454834,1.3154512643814087,0.26165562868118286
6079,A02,020-000-033-111,sitting,633790230322224701,27.05.2009 14:10:32:223,2.199535846710205,1.3042079210281372,0.7395208477973938
6080,A02,020-000-032-221,sitting,633790230322494993,27.05.2009 14:10:32:250,2.3799290657043457,1.0926356315612793,0.594332754611969
6081,A02,010-000-024-033,sitting,633790230322765283,27.05.2009 14:10:32:277,3.0046908855438232,0.9810566902160645,0.4299473762512207
6082,A02,020-000-033-111,sitting,633790230323305869,27.05.2009 14:10:32:330,2.2475759983062744,1.3404009342193604,0.804530143737793
6083,A02,020-000-032-221,sitting,633790230323576164,27.05.2009 14:10:32:357,2.4518351554870605,1.1894135475158691,0.7108806371688843
6084,A02,010-000-024-033,sitting,633790230323846458,27.05.2009 14:10:32:383,3.0666232109069824,1.0570582151412964,0.43027177453041077
6085,A02,020-000-033-111,sitting,633790230324387039,27.05.2009 14:10:32:440,2.2475357055664062,1.3405193090438843,0.7823175191879272
6086,A02,020-000-032-221,sitting,633790230324657337,27.05.2009 14:10:32:467,2.402559280395508,1.0976892709732056,0.6390408277511597
6087,A02,010-000-024-033,sitting,633790230324927628,27.05.2009 14:10:32:493,3.0457563400268555,1.0219695568084717,0.49524229764938354
6088,A02,020-000-033-111,sitting,633790230325468216,27.05.2009 14:10:32:547,2.2022364139556885,1.2761152982711792,0.756447434425354
6089,A02,020-000-032-221,sitting,633790230325738507,27.05.2009 14:10:32:573,2.39180850982666,1.0830438137054443,0.6622155904769897
6090,A02,010-000-024-033,sitting,633790230326008798,27.05.2009 14:10:32:600,3.0820772647857666,1.0984077453613281,0.4627249538898468
6091,A02,020-000-033-111,sitting,633790230326549380,27.05.2009 14:10:32:653,2.203725814819336,1.3101203441619873,0.812028706073761
6092,A02,020-000-032-221,sitting,633790230326819674,27.05.2009 14:10:32:683,2.3274996280670166,1.0056818723678589,0.5691850781440735
6093,A02,010-000-024-033,sitting,633790230327089966,27.05.2009 14:10:32:710,3.109767436981201,1.147805094718933,0.5235067009925842
6094,A02,020-000-033-111,sitting,633790230327630549,27.05.2009 14:10:32:763,2.217879295349121,1.333408236503601,0.683451235294342
6095,A02,020-000-032-221,sitting,633790230327900840,27.05.2009 14:10:32:790,2.3211772441864014,1.0161657333374023,0.6166167855262756
6096,A02,010-000-024-033,sitting,633790230328171136,27.05.2009 14:10:32:817,3.141507387161255,1.1955649852752686,0.6012445688247681
6097,A02,010-000-030-096,sitting,633790230328441433,27.05.2009 14:10:32:843,2.7177486419677734,1.2367281913757324,0.49471452832221985
6098,A02,020-000-033-111,sitting,633790230328711729,27.05.2009 14:10:32:870,2.228097677230835,1.342400074005127,0.8465633392333984
6099,A02,020-000-032-221,sitting,633790230328982021,27.05.2009 14:10:32:897,2.3149313926696777,1.0136107206344604,0.5435672998428345
6100,A02,010-000-024-033,sitting,633790230329252318,27.05.2009 14:10:32:927,3.1822073459625244,1.2108211517333984,0.5541064739227295
6101,A02,020-000-033-111,sitting,633790230329792900,27.05.2009 14:10:32:980,2.1746273040771484,1.2688727378845215,0.7209120392799377
6102,A02,020-000-032-221,sitting,633790230330063197,27.05.2009 14:10:33:007,2.304091215133667,1.0335737466812134,0.5627800822257996
6103,A02,010-000-024-033,sitting,633790230330333492,27.05.2009 14:10:33:033,3.1089975833892822,0.9809064865112305,0.6052636504173279
6104,A02,020-000-033-111,sitting,633790230330874081,27.05.2009 14:10:33:087,2.200509786605835,1.3034921884536743,0.8043860793113708
6105,A02,020-000-032-221,sitting,633790230331144377,27.05.2009 14:10:33:113,2.304807662963867,1.033601999282837,0.5901679396629333
6106,A02,010-000-024-033,sitting,633790230331414675,27.05.2009 14:10:33:140,3.1572751998901367,0.9728918671607971,0.5875635147094727
6107,A02,020-000-033-111,sitting,633790230331955257,27.05.2009 14:10:33:197,2.2015769481658936,1.3047816753387451,0.7811341881752014
6108,A02,020-000-032-221,sitting,633790230332225555,27.05.2009 14:10:33:223,2.3211259841918945,1.0660439729690552,0.6120562553405762
6109,A02,010-000-024-033,sitting,633790230332495852,27.05.2009 14:10:33:250,3.1592390537261963,0.9884995818138123,0.8599953055381775
6110,A02,010-000-030-096,sitting,633790230332766150,27.05.2009 14:10:33:277,2.6519408226013184,1.3322240114212036,0.3657784163951874
6111,A02,020-000-033-111,sitting,633790230333036445,27.05.2009 14:10:33:303,2.20220685005188,1.3072782754898071,0.7621168494224548
6112,A02,020-000-032-221,sitting,633790230333306737,27.05.2009 14:10:33:330,2.339362859725952,1.0194648504257202,0.48170822858810425
6113,A02,010-000-024-033,sitting,633790230333577034,27.05.2009 14:10:33:357,3.202796697616577,1.1314609050750732,0.8087595701217651
6114,A02,020-000-033-111,sitting,633790230334117623,27.05.2009 14:10:33:413,2.210580348968506,1.3737502098083496,0.7148309350013733
6115,A02,020-000-032-221,sitting,633790230334387921,27.05.2009 14:10:33:440,2.445312738418579,1.1610653400421143,0.5243452191352844
6116,A02,010-000-024-033,sitting,633790230334658220,27.05.2009 14:10:33:467,3.3117799758911133,1.103499174118042,0.9189702272415161
6117,A02,010-000-030-096,sitting,633790230334928519,27.05.2009 14:10:33:493,3.9004530906677246,1.4526000022888184,1.033764362335205
6118,A02,020-000-033-111,sitting,633790230335198809,27.05.2009 14:10:33:520,2.202177047729492,1.2737373113632202,0.8043793439865112
6119,A02,020-000-032-221,sitting,633790230335469103,27.05.2009 14:10:33:547,2.410926580429077,0.9125410318374634,0.29186010360717773
6120,A02,010-000-024-033,sitting,633790230335739394,27.05.2009 14:10:33:573,3.1435935497283936,0.9989233016967773,0.6000785827636719
6121,A02,020-000-033-111,sitting,633790230336279983,27.05.2009 14:10:33:627,2.2353670597076416,1.3787826299667358,0.7244106531143188
6122,A02,020-000-032-221,sitting,633790230336550276,27.05.2009 14:10:33:657,2.39072585105896,0.9422587156295776,0.5817864537239075
6123,A02,010-000-024-033,sitting,633790230336820575,27.05.2009 14:10:33:683,3.128847360610962,0.9919751286506653,0.5783162713050842
6124,A02,010-000-030-096,sitting,633790230337090870,27.05.2009 14:10:33:710,2.6421010494232178,1.3614046573638916,0.690478503704071
6125,A02,020-000-033-111,sitting,633790230337361163,27.05.2009 14:10:33:737,2.2210681438446045,1.3349008560180664,0.753768265247345
6126,A02,020-000-032-221,sitting,633790230337631461,27.05.2009 14:10:33:763,2.2590229511260986,1.0447651147842407,0.5965145230293274
6127,A02,010-000-024-033,sitting,633790230337901759,27.05.2009 14:10:33:790,2.967339515686035,1.1182447671890259,0.35300523042678833
6128,A02,020-000-033-111,sitting,633790230338442344,27.05.2009 14:10:33:843,2.2252001762390137,1.3103090524673462,0.7735775709152222
6129,A02,020-000-032-221,sitting,633790230338712635,27.05.2009 14:10:33:870,2.320216655731201,1.0536401271820068,0.6062294840812683
6130,A02,010-000-024-033,sitting,633790230338982928,27.05.2009 14:10:33:897,2.9018964767456055,1.090315818786621,0.28025373816490173
6131,A02,010-000-030-096,sitting,633790230339253219,27.05.2009 14:10:33:927,2.818537712097168,1.459696650505066,0.2772256135940552
6132,A02,020-000-033-111,sitting,633790230339523511,27.05.2009 14:10:33:953,2.220487594604492,1.3032684326171875,0.7766461968421936
6133,A02,020-000-032-221,sitting,633790230339793809,27.05.2009 14:10:33:980,2.3964946269989014,1.0905811786651611,0.5486326217651367
6134,A02,010-000-024-033,sitting,633790230340064103,27.05.2009 14:10:34:007,2.9008665084838867,1.1629374027252197,0.39902037382125854
6135,A02,020-000-033-111,sitting,633790230340604689,27.05.2009 14:10:34:060,2.059253692626953,1.108629584312439,0.5761577486991882
6136,A02,020-000-032-221,sitting,633790230340797599,27.05.2009 14:10:34:080,2.470282793045044,1.15322744846344,0.6224583387374878
6137,A02,010-000-024-033,sitting,633790230341067893,27.05.2009 14:10:34:107,2.9460365772247314,1.1615626811981201,0.39743155241012573
6138,A02,020-000-033-111,sitting,633790230341608473,27.05.2009 14:10:34:160,2.0741515159606934,1.0698741674423218,0.7700121998786926
6139,A02,020-000-032-221,sitting,633790230341878767,27.05.2009 14:10:34:187,2.320319175720215,0.9824349880218506,0.4964037537574768
6140,A02,010-000-024-033,sitting,633790230342149062,27.05.2009 14:10:34:213,2.9300601482391357,1.24342942237854,0.41873717308044434
6141,A02,020-000-033-111,sitting,633790230342689645,27.05.2009 14:10:34:270,2.1012988090515137,1.1069954633712769,0.6975634098052979
6142,A02,020-000-032-221,sitting,633790230342959935,27.05.2009 14:10:34:297,2.4009172916412354,1.0936354398727417,0.6098717451095581
6143,A02,010-000-024-033,sitting,633790230343230230,27.05.2009 14:10:34:323,2.8622052669525146,1.2818434238433838,0.4911567270755768
6144,A02,010-000-030-096,sitting,633790230343500525,27.05.2009 14:10:34:350,2.9522414207458496,1.7068421840667725,0.3953954875469208
6145,A02,020-000-033-111,sitting,633790230343770823,27.05.2009 14:10:34:377,3.6774866580963135,1.5151264667510986,1.3639990091323853
6146,A02,020-000-032-221,sitting,633790230344041122,27.05.2009 14:10:34:403,2.364227533340454,1.0726794004440308,0.6014408469200134
6147,A02,010-000-024-033,sitting,633790230344311421,27.05.2009 14:10:34:430,2.945995330810547,1.1059154272079468,0.4260227680206299
6148,A02,020-000-033-111,sitting,633790230344852005,27.05.2009 14:10:34:487,2.271404981613159,1.3253629207611084,0.7801610827445984
6149,A02,020-000-032-221,sitting,633790230345122298,27.05.2009 14:10:34:513,2.2759056091308594,1.0561639070510864,0.6041243672370911
6150,A02,010-000-024-033,sitting,633790230345392591,27.05.2009 14:10:34:540,2.931292772293091,1.1440250873565674,0.6440231204032898
6151,A02,010-000-030-096,sitting,633790230345662890,27.05.2009 14:10:34:567,2.7688512802124023,1.3840185403823853,0.27128317952156067
6152,A02,020-000-033-111,sitting,633790230345933182,27.05.2009 14:10:34:593,2.246819257736206,1.3520641326904297,0.7676869630813599
6153,A02,020-000-032-221,sitting,633790230346203475,27.05.2009 14:10:34:620,2.4272408485412598,1.268272876739502,0.5613258481025696
6154,A02,010-000-024-033,sitting,633790230346473770,27.05.2009 14:10:34:647,2.7018237113952637,1.2318612337112427,0.42393574118614197
6155,A02,020-000-033-111,sitting,633790230347014359,27.05.2009 14:10:34:700,2.248110771179199,1.3234483003616333,0.7719343900680542
6156,A02,020-000-032-221,sitting,633790230347284649,27.05.2009 14:10:34:730,2.3927762508392334,1.2492623329162598,0.5392791628837585
6157,A02,010-000-024-033,sitting,633790230347554943,27.05.2009 14:10:34:757,2.6437292098999023,1.2755845785140991,0.28730690479278564
6158,A02,010-000-030-096,sitting,633790230347825241,27.05.2009 14:10:34:783,2.7470624446868896,1.397157073020935,0.34651562571525574
6159,A02,020-000-033-111,sitting,633790230348095535,27.05.2009 14:10:34:810,2.2502646446228027,1.3602871894836426,0.7543782591819763
6160,A02,020-000-032-221,sitting,633790230348365831,27.05.2009 14:10:34:837,2.4531636238098145,1.1968563795089722,0.5795771479606628
6161,A02,010-000-024-033,sitting,633790230348636128,27.05.2009 14:10:34:863,2.617730140686035,1.3189022541046143,0.1528794914484024
6162,A02,020-000-033-111,sitting,633790230349176709,27.05.2009 14:10:34:917,3.693599224090576,1.5197163820266724,1.4441512823104858
6163,A02,020-000-032-221,sitting,633790230349447004,27.05.2009 14:10:34:943,2.4471404552459717,1.1033622026443481,0.4985935091972351
6164,A02,010-000-024-033,sitting,633790230349717294,27.05.2009 14:10:34:973,2.63978910446167,1.3405970335006714,0.18502028286457062
6165,A02,010-000-030-096,sitting,633790230349987588,27.05.2009 14:10:35:000,2.741408586502075,1.33095383644104,0.2231268435716629
6166,A02,020-000-033-111,sitting,633790230350257880,27.05.2009 14:10:35:027,2.0602951049804688,1.105491280555725,0.746989369392395
6167,A02,020-000-032-221,sitting,633790230350528171,27.05.2009 14:10:35:053,2.3856329917907715,1.0817254781723022,0.5798895359039307
6168,A02,010-000-024-033,sitting,633790230350798463,27.05.2009 14:10:35:080,2.6425905227661133,1.3159232139587402,0.20624907314777374
